"CompositeCompositeID","TotalDDT","TotalDDT.lipid","Lipid","CompositeCommonName","Year","MDL.mean","MDL.min","CompositeTissuePrep","NumberFishPerComp","CompositeTissueName","WeightAvg.g","TLMin.mm","TLMax.mm","TLAvgLength.mm","SexSummary","Program","CompositeStationArea","Region","NewYear","TotalDDT.sed","scientific_name","tropic_level","trophic_category","feeding_position","TotalDDT.trans","TotalDDT.sed.trans","Censored","Detection.Limit"
"OFCS_74",332,107.0967742,3.1,"kelp bass",5,NA,NA,"Skin off",1,"fillet",NA,NA,NA,375,NA,"OFCS","San Pedro Bay","Central","2003",58.993249561067,"Paralabrax clathratus",3.9,"Secondary Carnivore","Midwater",4.68302688331185,4.09423204857713,"none",0.5
"OFCS_75",1.54,1.166666667,1.32,"opaleye",5,NA,NA,"Skin off",10,"fillet",NA,NA,NA,312,NA,"OFCS","San Pedro Bay","Central","2003",58.993249561067,"Girella nigricans",2.2,"Herbivore","Benthopelagic",0.773189888387328,4.09423204857713,"none",0.5
"OFCS_76",55,130.952381,0.42,"queenfish",5,NA,NA,"Skin off",10,"fillet",NA,NA,NA,190,NA,"OFCS","San Pedro Bay","Central","2003",58.993249561067,"Seriphus politus",3.7,"Secondary Carnivore","Midwater",4.88244110750044,4.09423204857713,"none",0.5
"OFCS_77",68.1,206.3636364,0.33,"shovelnose guitarfish",5,NA,NA,"Skin off",10,"fillet",NA,NA,NA,885,NA,"OFCS","San Pedro Bay","Central","2003",58.993249561067,"Rhinobatos productus",3.6,"Secondary Carnivore","Benthic",5.33447394966138,4.09423204857713,"none",0.5
"OFCS_79",72.5,40.96045198,1.77,"white croaker",5,NA,NA,"Skin off",10,"fillet",NA,NA,NA,236,NA,"OFCS","San Pedro Bay","Central","2003",58.993249561067,"Genyonemus lineatus",3.4,"Secondary Carnivore","Benthopelagic",3.7367275551574,4.09423204857713,"none",0.5
"OFCS_81",53.9,66.54320988,0.81,"california corbina",5,NA,NA,"Skin off",10,"fillet",NA,NA,NA,271,NA,"OFCS","Long Beach","Central","2003",22.26400223969,"Menticirrhus undulatus",3.3,"Secondary Carnivore","Benthopelagic",4.21276753944257,3.14690719762389,"none",0.5
"OFCS_82",16.3,42.89473684,0.38,"queenfish",5,NA,NA,"Skin off",9,"fillet",NA,NA,NA,177,NA,"OFCS","Long Beach","Central","2003",22.26400223969,"Seriphus politus",3.7,"Secondary Carnivore","Midwater",3.78179442314434,3.14690719762389,"none",0.5
"OFCS_84",59.5,205.1724138,0.29,"shovelnose guitarfish",5,NA,NA,"Skin off",10,"fillet",NA,NA,NA,740,NA,"OFCS","Long Beach","Central","2003",22.26400223969,"Rhinobatos productus",3.6,"Secondary Carnivore","Benthic",5.32871277892788,3.14690719762389,"none",0.5
"OFCS_85",126,63.95939086,1.97,"white croaker",5,NA,NA,"Skin off",10,"fillet",NA,NA,NA,207,NA,"OFCS","Long Beach","Central","2003",22.26400223969,"Genyonemus lineatus",3.4,"Secondary Carnivore","Benthopelagic",4.17376231865428,3.14690719762389,"none",0.5
"OFCS_86",24.5,55.68181818,0.44,"yellowfin croaker",5,NA,NA,"Skin off",10,"fillet",NA,NA,NA,225,NA,"OFCS","Long Beach","Central","2003",22.26400223969,"Umbrina roncador",3.5,"Secondary Carnivore","Benthopelagic",4.03745349228964,3.14690719762389,"none",0.5
"OFCS_87",50.6,140.5555556,0.36,"barred sand bass",5,NA,NA,"Skin off",1,"fillet",NA,NA,NA,0,NA,"OFCS","Long Beach","Central","2003",22.26400223969,"Paralabrax nebulifer",3.5,"Tertiary Carnivore","Benthopelagic",4.95269225910986,3.14690719762389,"none",0.5
"OFCS_89",49.3,59.39759036,0.83,"california scorpionfish",5,NA,NA,"Skin off",7,"fillet",NA,NA,NA,285,NA,"OFCS","Long Beach","Central","2003",22.26400223969,"Scorpaena guttata",3.8,"Tertiary Carnivore","Benthic",4.10094920944297,3.14690719762389,"none",0.5
"OFCS_90",184,95.83333333,1.92,"kelp bass",5,NA,NA,"Skin off",4,"fillet",NA,NA,NA,402,NA,"OFCS","Long Beach","Central","2003",22.26400223969,"Paralabrax clathratus",3.9,"Secondary Carnivore","Midwater",4.57299128758943,3.14690719762389,"none",0.5
"OFCS_91",0.56,0.717948718,0.78,"opaleye",5,NA,NA,"Skin off",10,"fillet",NA,NA,NA,294,NA,"OFCS","Long Beach","Central","2003",22.26400223969,"Girella nigricans",2.2,"Herbivore","Benthopelagic",0.54113097329117,3.14690719762389,"none",0.5
"OFCS_93",93.3,55.20710059,1.69,"white croaker",5,NA,NA,"Skin off",9,"fillet",NA,NA,NA,179,NA,"OFCS","Long Beach","Central","2003",22.26400223969,"Genyonemus lineatus",3.4,"Secondary Carnivore","Benthopelagic",4.02904309393658,3.14690719762389,"none",0.5
"OFCS_94",52.9,110.2083333,0.48,"yellowfin croaker",5,NA,NA,"Skin off",10,"fillet",NA,NA,NA,242,NA,"OFCS","Long Beach","Central","2003",22.26400223969,"Umbrina roncador",3.5,"Secondary Carnivore","Benthopelagic",4.71140531875684,3.14690719762389,"none",0.5
"OFCS_95",124,31.79487179,3.9,"barred sand bass",5,NA,NA,"Skin off",1,"fillet",NA,NA,NA,422,NA,"OFCS","Santa Ana River to Seal Beach","Central","2003",2.21812243093411,"Paralabrax nebulifer",3.5,"Tertiary Carnivore","Benthopelagic",3.49027215530064,1.16879809350654,"none",0.5
"OFCS_96",315,85.13513514,3.7,"kelp bass",5,NA,NA,"Skin off",2,"fillet",NA,NA,NA,411,NA,"OFCS","Santa Ana River to Seal Beach","Central","2003",2.21812243093411,"Paralabrax clathratus",3.9,"Secondary Carnivore","Midwater",4.45591740182959,1.16879809350654,"none",0.5
"OFCS_97",104,60.11560694,1.73,"white croaker",5,NA,NA,"Skin off",10,"fillet",NA,NA,NA,182,NA,"OFCS","Santa Ana River to Seal Beach","Central","2003",2.21812243093411,"Genyonemus lineatus",3.4,"Secondary Carnivore","Benthopelagic",4.11276726629339,1.16879809350654,"none",0.5
"OFCS_98",50.2,39.84126984,1.26,"california corbina",5,NA,NA,"Skin off",10,"fillet",NA,NA,NA,270,NA,"OFCS","Santa Ana River to Seal Beach","Central","2003",2.21812243093411,"Menticirrhus undulatus",3.3,"Secondary Carnivore","Benthopelagic",3.70969308585912,1.16879809350654,"none",0.5
"OFCS_99",87.8,127.2463768,0.69,"white croaker",5,NA,NA,"Skin off",10,"fillet",NA,NA,NA,247,NA,"OFCS","Santa Ana River to Seal Beach","Central","2003",2.21812243093411,"Genyonemus lineatus",3.4,"Secondary Carnivore","Benthopelagic",4.85395323257969,1.16879809350654,"none",0.5
"OFCS_101",159,91.37931034,1.74,"white croaker",5,NA,NA,"Skin off",8,"fillet",NA,NA,NA,251,NA,"OFCS","Santa Ana River to Seal Beach","Central","2003",2.21812243093411,"Genyonemus lineatus",3.4,"Secondary Carnivore","Benthopelagic",4.52590303950588,1.16879809350654,"none",0.5
"OFCS_102",352,150.4273504,2.34,"california scorpionfish",5,NA,NA,"Skin off",10,"fillet",NA,NA,NA,289,NA,"OFCS","Middle Santa Monica Bay","Central","2003",7.61265888978148,"Scorpaena guttata",3.8,"Tertiary Carnivore","Benthic",5.02010597462206,2.15323308491056,"none",0.5
"OFCS_103",230,181.1023622,1.27,"white croaker",5,NA,NA,"Skin off",10,"fillet",NA,NA,NA,223,NA,"OFCS","Middle Santa Monica Bay","Central","2003",7.61265888978148,"Genyonemus lineatus",3.4,"Secondary Carnivore","Benthopelagic",5.20456895864284,2.15323308491056,"none",0.5
"OFCS_104",56.1,151.6216216,0.37,"california scorpionfish",5,NA,NA,"Skin off",5,"fillet",NA,NA,NA,321,NA,"OFCS","Palos Verdes","Palos Verdes","2003",1034.55928328813,"Scorpaena guttata",3.8,"Tertiary Carnivore","Benthic",5.02796179688694,6.9426969300787,"none",0.5
"OFCS_105",151,35.52941176,4.25,"kelp bass",5,NA,NA,"Skin off",2,"fillet",NA,NA,NA,308,NA,"OFCS","Palos Verdes","Palos Verdes","2003",1034.55928328813,"Paralabrax clathratus",3.9,"Secondary Carnivore","Midwater",3.59811773774844,6.9426969300787,"none",0.5
"OFCS_106",100,71.42857143,1.4,"pacific barracuda",5,NA,NA,"Skin off",10,"fillet",NA,NA,NA,831,NA,"OFCS","Palos Verdes","Palos Verdes","2003",1034.55928328813,"Sphyraena argentea",4.5,"Tertiary Carnivore","Pelagic",4.28260085455559,6.9426969300787,"none",0.5
"OFCS_107",2520,1812.94964,1.39,"white croaker",5,NA,NA,"Skin off",8,"fillet",NA,NA,NA,241,NA,"OFCS","Palos Verdes","Palos Verdes","2003",1034.55928328813,"Genyonemus lineatus",3.4,"Secondary Carnivore","Benthopelagic",7.50326186843745,6.9426969300787,"none",0.5
"OFCS_108",84.6,248.8235294,0.34,"pacific barracuda",5,NA,NA,"Skin off",10,"fillet",NA,NA,NA,799,NA,"OFCS","Santa Ana River to Seal Beach","Central","2003",2.21812243093411,"Sphyraena argentea",4.5,"Tertiary Carnivore","Pelagic",5.52075478620996,1.16879809350654,"none",0.5
"OFCS_109",1540,1033.557047,1.49,"barred sand bass",5,NA,NA,"Skin off",6,"fillet",NA,NA,NA,406,NA,"OFCS","Palos Verdes","Palos Verdes","2003",1034.55928328813,"Paralabrax nebulifer",3.5,"Tertiary Carnivore","Benthopelagic",6.94172864017945,6.9426969300787,"none",0.5
"OFCS_111",127,508,0.25,"black croaker",5,NA,NA,"Skin off",5,"fillet",NA,NA,NA,296,NA,"OFCS","Palos Verdes","Palos Verdes","2003",1034.55928328813,"Cheilotrema saturnum",3.6,"Secondary Carnivore","Benthopelagic",6.23244801655052,6.9426969300787,"none",0.5
"OFCS_112",833,2031.707317,0.41,"california scorpionfish",5,NA,NA,"Skin off",10,"fillet",NA,NA,NA,331,NA,"OFCS","Palos Verdes","Palos Verdes","2003",1034.55928328813,"Scorpaena guttata",3.8,"Tertiary Carnivore","Benthic",7.61712383720423,6.9426969300787,"none",0.5
"OFCS_113",249,711.4285714,0.35,"kelp bass",5,NA,NA,"Skin off",10,"fillet",NA,NA,NA,388,NA,"OFCS","Palos Verdes","Palos Verdes","2003",1034.55928328813,"Paralabrax clathratus",3.9,"Secondary Carnivore","Midwater",6.5686796564507,6.9426969300787,"none",0.5
"OFCS_114",1.53,0.95625,1.6,"opaleye",5,NA,NA,"Skin off",1,"fillet",NA,NA,NA,320,NA,"OFCS","Palos Verdes","Palos Verdes","2003",1034.55928328813,"Girella nigricans",2.2,"Herbivore","Benthopelagic",0.671029375306326,6.9426969300787,"none",0.5
"OFCS_117",742,1257.627119,0.59,"white croaker",5,NA,NA,"Skin off",7,"fillet",NA,NA,NA,265,NA,"OFCS","Palos Verdes","Palos Verdes","2003",1034.55928328813,"Genyonemus lineatus",3.4,"Secondary Carnivore","Benthopelagic",7.13777681781764,6.9426969300787,"none",0.5
"PLOO2001-4RF1RF1Copper Rockfish3",217.3,109.7474747,1.98,"copper rockfish",3,1.33,1.33,NA,NA,"fillet",NA,NA,NA,NA,NA,"SDSD","Pt Loma","South","2003",0.00458897677209139,"Sebastes caurinus",4.1,"Tertiary Carnivore","Benthopelagic",4.70725260685941,0.00457847952036258,"none",0.513851344682528
"PLOO2001-4RF1RF1Vermilion Rockfish1",9.8,11.52941176,0.85,"vermilion rockfish",3,1.33,1.33,NA,NA,"fillet",NA,NA,NA,NA,NA,"SDSD","Pt Loma","South","2003",0.00458897677209139,"Sebastes miniatus",3.8,"Secondary Carnivore","Benthopelagic",2.52807882127762,0.00457847952036258,"none",0.941843806298773
"PLOO2001-4RF1RF1Vermilion Rockfish2",6.1,6.03960396,1.01,"vermilion rockfish",3,1.33,1.33,NA,NA,"fillet",NA,NA,NA,NA,NA,"SDSD","Pt Loma","South","2003",0.00458897677209139,"Sebastes miniatus",3.8,"Secondary Carnivore","Benthopelagic",1.95155191290572,0.00457847952036258,"none",0.840200598516442
"PLOO2001-4RF2RF2Starry Rockfish1",117.3,51.44736842,2.28,"starry rockfish",3,1.33,1.33,NA,NA,"fillet",NA,NA,NA,NA,NA,"SDSD","Pt Loma to La Jolla","South","2003",0.00206197565934147,"Sebastes constellatus",3.7,"Secondary Carnivore","Benthopelagic",3.95981016046634,0.00205985270535028,"none",0.45953232937844
"PLOO2002-4RF1RF1Copper Rockfish1",25,22.93577982,1.09,"copper rockfish",4,1.33,1.33,NA,NA,"fillet",NA,NA,NA,NA,NA,"SDSD","Pt Loma","South","2003",0.00458897677209139,"Sebastes caurinus",4.1,"Tertiary Carnivore","Benthopelagic",3.17537440305323,0.00457847952036258,"none",0.797589843927543
"PLOO2002-4RF1RF1Copper Rockfish2",49,32.45033113,1.51,"copper rockfish",4,1.33,1.33,NA,NA,"fillet",NA,NA,NA,NA,NA,"SDSD","Pt Loma","South","2003",0.00458897677209139,"Sebastes caurinus",4.1,"Tertiary Carnivore","Benthopelagic",3.51006168577786,0.00457847952036258,"none",0.631694401346282
"PLOO2002-4RF2RF2Flag Rockfish1",69.7,29.04166667,2.4,"flag rockfish",4,1.33,1.33,NA,NA,"fillet",NA,NA,NA,NA,NA,"SDSD","Pt Loma to La Jolla","South","2003",0.00206197565934147,"Sebastes rubrivinctus",3.7,"Secondary Carnivore","Benthopelagic",3.40258530704796,0.00205985270535028,"none",0.440939496301824
"PLOO2002-4RF2RF2Vermilion Rockfish2",7.1,5.725806452,1.24,"vermilion rockfish",4,1.33,1.33,NA,NA,"fillet",NA,NA,NA,NA,NA,"SDSD","Pt Loma to La Jolla","South","2003",0.00206197565934147,"Sebastes miniatus",3.8,"Secondary Carnivore","Benthopelagic",1.90595183681126,0.00205985270535028,"none",0.728794519290183
"PLOO2003-4RF1RF1Copper Rockfish1",0,0,0.56,"copper rockfish",5,1.33,1.33,NA,NA,"fillet",NA,NA,NA,NA,NA,"SDSD","Pt Loma","South","2003",0.00458897677209139,"Sebastes caurinus",4.1,"Tertiary Carnivore","Benthopelagic",0,0.00457847952036258,"interval",1.21639532432449
"PLOO2003-4RF1RF1Vermilion Rockfish3",0,0,1.64,"vermilion rockfish",5,1.33,1.33,NA,NA,"fillet",NA,NA,NA,NA,NA,"SDSD","Pt Loma","South","2003",0.00458897677209139,"Sebastes miniatus",3.8,"Secondary Carnivore","Benthopelagic",0,0.00457847952036258,"interval",0.593865710978501
"PLOO2003-4RF2RF2Vermilion Rockfish1",0,0,1.32,"vermilion rockfish",5,1.33,1.33,NA,NA,"fillet",NA,NA,NA,NA,NA,"SDSD","Pt Loma to La Jolla","South","2003",0.00206197565934147,"Sebastes miniatus",3.8,"Secondary Carnivore","Benthopelagic",0,0.00205985270535028,"interval",0.696927903399851
"PLOO2003-4RF2RF2Vermilion Rockfish2",0,0,1.59,"vermilion rockfish",5,1.33,1.33,NA,NA,"fillet",NA,NA,NA,NA,NA,"SDSD","Pt Loma to La Jolla","South","2003",0.00206197565934147,"Sebastes miniatus",3.8,"Secondary Carnivore","Benthopelagic",0,0.00205985270535028,"interval",0.60784960004805
"PLOO2003-4RF2RF2Vermilion Rockfish3",0,0,2.74,"vermilion rockfish",5,1.33,1.33,NA,NA,"fillet",NA,NA,NA,NA,NA,"SDSD","Pt Loma to La Jolla","South","2003",0.00206197565934147,"Sebastes miniatus",3.8,"Secondary Carnivore","Benthopelagic",0,0.00205985270535028,"interval",0.395685079054525
"PLOO2004-4RF1RF1Copper Rockfish1",18,15.12605042,1.19,"copper rockfish",6,1.33,1.33,NA,NA,"fillet",NA,NA,NA,NA,NA,"SDSD","Pt Loma","South","2003",0.00458897677209139,"Sebastes caurinus",4.1,"Tertiary Carnivore","Benthopelagic",2.78043600288575,0.00457847952036258,"none",0.750305594399894
"PLOO2004-4RF1RF1Copper Rockfish2",61,50.41322314,1.21,"copper rockfish",6,1.33,1.33,NA,NA,"fillet",NA,NA,NA,NA,NA,"SDSD","Pt Loma","South","2003",0.00458897677209139,"Sebastes caurinus",4.1,"Tertiary Carnivore","Benthopelagic",3.93989539890863,0.00457847952036258,"none",0.741543721421796
"PLOO2004-4RF2RF2Greenspotted Rockfish1",13,23.63636364,0.55,"greenspotted rockfish",6,1.33,1.33,NA,NA,"fillet",NA,NA,NA,NA,NA,"SDSD","Pt Loma to La Jolla","South","2003",0.00206197565934147,"Sebastes chlorostictus",3.7,"Secondary Carnivore","Benthopelagic",3.20422354822893,0.00205985270535028,"none",1.22910877759748
"PLOO2005-4RF2RF2Speckled Rockfish3",5.4,3.857142857,1.4,"speckled rockfish",7,1.33,1.33,NA,NA,"fillet",NA,NA,NA,NA,NA,"SDSD","Pt Loma to La Jolla","South","2003",0.00206197565934147,"Sebastes ovalis",3.8,"Secondary Carnivore","Benthopelagic",1.58045037553144,0.00205985270535028,"none",0.667829372575655
"PLOO2005-4RF2RF2Squarespot Rockfish1",11,5.263157895,2.09,"squarespot rockfish",7,1.33,1.33,NA,NA,"fillet",NA,NA,NA,NA,NA,"SDSD","Pt Loma to La Jolla","South","2003",0.00206197565934147,"Sebastes hopkinsi",3.6,"Secondary Carnivore","Midwater",1.83468451398711,0.00205985270535028,"none",0.492476485097794
"PLOO2005-4RF2RF2Squarespot Rockfish2",13,4.710144928,2.76,"squarespot rockfish",7,1.33,1.33,NA,NA,"fillet",NA,NA,NA,NA,NA,"SDSD","Pt Loma to La Jolla","South","2003",0.00206197565934147,"Sebastes hopkinsi",3.6,"Secondary Carnivore","Midwater",1.74224440478189,0.00205985270535028,"none",0.393314290325652
"PLOO2006-4RF1RF1Copper Rockfish1",4.9,4.851485149,1.01,"copper rockfish",8,1.33,1.33,NA,NA,"fillet",NA,NA,NA,NA,NA,"SDSD","Pt Loma","South","2008",0.632555417432052,"Sebastes caurinus",4.1,"Tertiary Carnivore","Benthopelagic",1.76669550064775,0.490146527951888,"none",0.840200598516442
"PLOO2006-4RF1RF1Copper Rockfish2",5.2,1.552238806,3.35,"copper rockfish",8,1.33,1.33,NA,NA,"fillet",NA,NA,NA,NA,NA,"SDSD","Pt Loma","South","2008",0.632555417432052,"Sebastes caurinus",4.1,"Tertiary Carnivore","Benthopelagic",0.93697093712339,0.490146527951888,"none",0.33433776409258
"PLOO2006-4RF1RF1Copper Rockfish3",4.3,1.673151751,2.57,"copper rockfish",8,1.33,1.33,NA,NA,"fillet",NA,NA,NA,NA,NA,"SDSD","Pt Loma","South","2008",0.632555417432052,"Sebastes caurinus",4.1,"Tertiary Carnivore","Benthopelagic",0.983258207337319,0.490146527951888,"none",0.417070654228472
"PLOO2006-4RF2RF2Starry Rockfish1",18,12.32876712,1.46,"starry rockfish",8,1.33,1.33,NA,NA,"fillet",NA,NA,NA,NA,NA,"SDSD","Pt Loma to La Jolla","South","2008",0.251049455424998,"Sebastes constellatus",3.7,"Secondary Carnivore","Benthopelagic",2.58992464079095,0.223982763417204,"none",0.647605160113029
"PLOO2006-4RF2RF2Yellowtail Rockfish2",6.3,11.66666667,0.54,"yellowtail rockfish",8,1.33,1.33,NA,NA,"fillet",NA,NA,NA,NA,NA,"SDSD","Pt Loma to La Jolla","South","2008",0.251049455424998,"Sebastes flavidus",3.5,"Secondary Carnivore","Midwater",2.53897387132143,0.223982763417204,"none",1.24212457029031
"PLOO2006-4RF2RF2Yellowtail Rockfish3",3.3,4.459459459,0.74,"yellowtail rockfish",8,1.33,1.33,NA,NA,"fillet",NA,NA,NA,NA,NA,"SDSD","Pt Loma to La Jolla","South","2008",0.251049455424998,"Sebastes flavidus",3.5,"Secondary Carnivore","Midwater",1.69734978467282,0.223982763417204,"none",1.0286537000612
"PLOO2007-4RF1RF1Copper Rockfish3",5.4,3.050847458,1.77,"copper rockfish",9,1.33,1.33,NA,NA,"fillet",NA,NA,NA,NA,NA,"SDSD","Pt Loma","South","2008",0.632555417432052,"Sebastes caurinus",4.1,"Tertiary Carnivore","Benthopelagic",1.39892610811784,0.490146527951888,"none",0.560422564905363
"PLOO2007-4RF1RF1Vermilion Rockfish1",3.6,7.826086957,0.46,"vermilion rockfish",9,1.33,1.33,NA,NA,"fillet",NA,NA,NA,NA,NA,"SDSD","Pt Loma","South","2008",0.632555417432052,"Sebastes miniatus",3.8,"Secondary Carnivore","Benthopelagic",2.17771176316682,0.490146527951888,"none",1.35874440935166
"PLOO2007-4RF1RF1Vermilion Rockfish2",5.9,8.194444444,0.72,"vermilion rockfish",9,1.33,1.33,NA,NA,"fillet",NA,NA,NA,NA,NA,"SDSD","Pt Loma","South","2008",0.632555417432052,"Sebastes miniatus",3.8,"Secondary Carnivore","Benthopelagic",2.21859943687261,0.490146527951888,"none",1.04634386012235
"PLOO2007-4RF2RF2Greenblotched Rockfish1",4.1,8.039215686,0.51,"greenblotched rockfish",9,1.33,1.33,NA,NA,"fillet",NA,NA,NA,NA,NA,"SDSD","Pt Loma to La Jolla","South","2008",0.251049455424998,"Sebastes rosenblatti",3.7,"Secondary Carnivore","Benthopelagic",2.20157241024195,0.223982763417204,"none",1.28311012488466
"PLOO2007-4RF2RF2Greenblotched Rockfish2",9.2,26.28571429,0.35,"greenblotched rockfish",9,1.33,1.33,NA,NA,"fillet",NA,NA,NA,NA,NA,"SDSD","Pt Loma to La Jolla","South","2008",0.251049455424998,"Sebastes rosenblatti",3.7,"Secondary Carnivore","Benthopelagic",3.30636327914838,0.223982763417204,"none",1.56861591791385
"PLOO2008-4RF1RF1Copper Rockfish1",6.3,12.72727273,0.495,"copper rockfish",10,1.33,1.33,NA,NA,"fillet",NA,NA,NA,NA,NA,"SDSD","Pt Loma","South","2008",0.632555417432052,"Sebastes caurinus",4.1,"Tertiary Carnivore","Benthopelagic",2.61938456421523,0.490146527951888,"none",1.3047775034479
"PLOO2008-4RF1RF1Greenblotched Rockfish3",9.7,28.52941176,0.34,"greenblotched rockfish",10,1.33,1.33,NA,NA,"fillet",NA,NA,NA,NA,NA,"SDSD","Pt Loma","South","2008",0.632555417432052,"Sebastes rosenblatti",3.7,"Secondary Carnivore","Benthopelagic",3.38538677547615,0.490146527951888,"none",1.59163328780059
"PLOO2008-4RF2RF2Vermilion Rockfish1",8.2,12.05882353,0.68,"vermilion rockfish",10,1.33,1.33,NA,NA,"fillet",NA,NA,NA,NA,NA,"SDSD","Pt Loma to La Jolla","South","2008",0.251049455424998,"Sebastes miniatus",3.8,"Secondary Carnivore","Benthopelagic",2.56946403786111,0.223982763417204,"none",1.08379720288297
"PLOO2008-4RF2RF2Vermilion Rockfish2",5,55.55555556,0.09,"vermilion rockfish",10,1.33,1.33,NA,NA,"fillet",NA,NA,NA,NA,NA,"SDSD","Pt Loma to La Jolla","South","2008",0.251049455424998,"Sebastes miniatus",3.8,"Secondary Carnivore","Benthopelagic",4.03522343929289,0.223982763417204,"none",2.75860248026504
"PLOO2009-4RF1RF1Copper Rockfish1",8.8,12.75362319,0.69,"copper rockfish",11,0.243333333,0.16,NA,NA,"fillet",NA,NA,NA,NA,NA,"SDSD","Pt Loma","South","2008",0.632555417432052,"Sebastes caurinus",4.1,"Tertiary Carnivore","Benthopelagic",2.62130229412858,0.490146527951888,"none",0.208544751893057
"PLOO2009-4RF1RF1Vermilion Rockfish2",4.3,4.623655914,0.93,"vermilion rockfish",11,0.243333333,0.16,NA,NA,"fillet",NA,NA,NA,NA,NA,"SDSD","Pt Loma","South","2008",0.632555417432052,"Sebastes miniatus",3.8,"Secondary Carnivore","Benthopelagic",1.72698197091549,0.490146527951888,"none",0.158748389075888
"PLOO2009-4RF2RF2Vermilion Rockfish1",4.8,8.571428571,0.56,"vermilion rockfish",11,0.243333333,0.16,NA,NA,"fillet",NA,NA,NA,NA,NA,"SDSD","Pt Loma to La Jolla","South","2008",0.251049455424998,"Sebastes miniatus",3.8,"Secondary Carnivore","Benthopelagic",2.25878247029088,0.223982763417204,"none",0.251314428280906
"PLOO2009-4RF2RF2Vermilion Rockfish2",7.7,11.49253731,0.67,"vermilion rockfish",11,0.243333333,0.16,NA,NA,"fillet",NA,NA,NA,NA,NA,"SDSD","Pt Loma to La Jolla","South","2008",0.251049455424998,"Sebastes miniatus",3.8,"Secondary Carnivore","Benthopelagic",2.52513145082372,0.223982763417204,"none",0.214147988405632
"PLOO2010-4RF1RF1California Scorpionfish1",9.8,26.48648649,0.37,"california scorpionfish",12,0.243333333,0.16,NA,NA,"fillet",NA,NA,NA,NA,NA,"SDSD","Pt Loma","South","2008",0.632555417432052,"Scorpaena guttata",3.8,"Tertiary Carnivore","Benthic",3.31369448353216,0.490146527951888,"none",0.359374000907897
"PLOO2010-4RF1RF1California Scorpionfish2",1.7,2.881355932,0.59,"california scorpionfish",12,0.243333333,0.16,NA,NA,"fillet",NA,NA,NA,NA,NA,"SDSD","Pt Loma","South","2008",0.632555417432052,"Scorpaena guttata",3.8,"Tertiary Carnivore","Benthic",1.35618455959612,0.490146527951888,"none",0.239950669630591
"PLOO2010-4RF1RF1California Scorpionfish3",1.6,2.857142857,0.56,"california scorpionfish",12,0.243333333,0.16,NA,NA,"fillet",NA,NA,NA,NA,NA,"SDSD","Pt Loma","South","2008",0.632555417432052,"Scorpaena guttata",3.8,"Tertiary Carnivore","Benthic",1.34992671691198,0.490146527951888,"none",0.251314428280906
"PLOO2010-4RF2RF2Vermilion Rockfish1",4.4,6.470588235,0.68,"vermilion rockfish",12,0.243333333,0.16,NA,NA,"fillet",NA,NA,NA,NA,NA,"SDSD","Pt Loma to La Jolla","South","2008",0.251049455424998,"Sebastes miniatus",3.8,"Secondary Carnivore","Benthopelagic",2.01097374236301,0.223982763417204,"none",0.211309093667207
"PLOO2011-4RF1RF1Vermilion Rockfish1",3.1,4.558823529,0.68,"vermilion rockfish",13,0.243333333,0.16,NA,NA,"fillet",NA,NA,NA,NA,NA,"SDSD","Pt Loma","South","2013",0.158585645184114,"Sebastes miniatus",3.8,"Secondary Carnivore","Benthopelagic",1.71538649036941,0.147199989809152,"none",0.211309093667207
"PLOO2011-4RF1RF1Vermilion Rockfish2",2.3,9.2,0.25,"vermilion rockfish",13,0.243333333,0.16,NA,NA,"fillet",NA,NA,NA,NA,NA,"SDSD","Pt Loma","South","2013",0.158585645184114,"Sebastes miniatus",3.8,"Secondary Carnivore","Benthopelagic",2.32238772029023,0.147199989809152,"none",0.494696241836107
"PLOO2011-4RF1RF1Vermilion Rockfish3",0.8,2.162162162,0.37,"vermilion rockfish",13,0.243333333,0.16,NA,NA,"fillet",NA,NA,NA,NA,NA,"SDSD","Pt Loma","South","2013",0.158585645184114,"Sebastes miniatus",3.8,"Secondary Carnivore","Benthopelagic",1.15125602210225,0.147199989809152,"none",0.359374000907897
"PLOO2011-4RF2RF2chilipepper rockfish1",6.7,2.342657343,2.86,"chilipepper rockfish",13,0.243333333,0.16,NA,NA,"fillet",NA,NA,NA,NA,NA,"SDSD","Pt Loma to La Jolla","South","2013",0.0652244860933499,"Sebastes goodei",3.5,"Secondary Carnivore","Midwater",1.20676610233406,0.0631855620135164,"none",0.054435206555017
"PLOO2011-4RF2RF2chilipepper rockfish2",4.8,3.018867925,1.59,"chilipepper rockfish",13,0.243333333,0.16,NA,NA,"fillet",NA,NA,NA,NA,NA,"SDSD","Pt Loma to La Jolla","South","2013",0.0652244860933499,"Sebastes goodei",3.5,"Secondary Carnivore","Midwater",1.39100025227467,0.0631855620135164,"none",0.0958817717032825
"PLOO2011-4RF2RF2Flag Rockfish3",5.3,10.19230769,0.52,"flag rockfish",13,0.243333333,0.16,NA,NA,"fillet",NA,NA,NA,NA,NA,"SDSD","Pt Loma to La Jolla","South","2013",0.0652244860933499,"Sebastes rubrivinctus",3.7,"Secondary Carnivore","Benthopelagic",2.41522672894382,0.0631855620135164,"none",0.268263986594679
